YEAR,QUARTER,REG,AREA,EDUCATIONAL,VALUE,UNIT,SOURCE
2565,"ไตรมาสที่ 2/2565","5) ภาคใต้","2) นอกเขตเทศบาล","03. ประถมศึกษา",1193.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 2/2565","5) ภาคใต้","2) นอกเขตเทศบาล","04. มัธยมศึกษาตอนต้น",948.30,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 2/2565","5) ภาคใต้","2) นอกเขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",771.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 2/2565","5) ภาคใต้","2) นอกเขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",166.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 2/2565","5) ภาคใต้","2) นอกเขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",1.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 2/2565","5) ภาคใต้","2) นอกเขตเทศบาล","08. อุดมศึกษา สายวิชาการ",517.10,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 2/2565","5) ภาคใต้","2) นอกเขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",204.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 2/2565","5) ภาคใต้","2) นอกเขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",124.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 2/2565","5) ภาคใต้","2) นอกเขตเทศบาล","11. อื่น ๆ",5.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 2/2565","5) ภาคใต้","2) นอกเขตเทศบาล","12. ไม่ทราบ",26.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","01. ไม่มีการศึกษา",232.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","02. ต่ำกว่าประถมศึกษา",576.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","03. ประถมศึกษา",1251.50,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","04. มัธยมศึกษาตอนต้น",1294.50,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",1272.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",432.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","08. อุดมศึกษา สายวิชาการ",2186.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",379.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",153.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","11. อื่น ๆ",18.50,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","12. ไม่ทราบ",60.10,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","1) เขตเทศบาล","01. ไม่มีการศึกษา",300.30,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","1) เขตเทศบาล","02. ต่ำกว่าประถมศึกษา",1096.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","1) เขตเทศบาล","03. ประถมศึกษา",1173.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","1) เขตเทศบาล","04. มัธยมศึกษาตอนต้น",1682.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","1) เขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",1449.10,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","1) เขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",417.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","1) เขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",5.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","1) เขตเทศบาล","08. อุดมศึกษา สายวิชาการ",1587.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","1) เขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",634.60,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","1) เขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",174.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","1) เขตเทศบาล","11. อื่น ๆ",87.30,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","1) เขตเทศบาล","12. ไม่ทราบ",90.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","01. ไม่มีการศึกษา",353.60,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","02. ต่ำกว่าประถมศึกษา",1698.30,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","03. ประถมศึกษา",1784.30,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","04. มัธยมศึกษาตอนต้น",1957.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",1498.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",466.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","08. อุดมศึกษา สายวิชาการ",1219.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",580.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",173.00,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","11. อื่น ๆ",50.10,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","12. ไม่ทราบ",47.50,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","1) เขตเทศบาล","01. ไม่มีการศึกษา",161.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","1) เขตเทศบาล","02. ต่ำกว่าประถมศึกษา",762.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","1) เขตเทศบาล","03. ประถมศึกษา",441.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","1) เขตเทศบาล","04. มัธยมศึกษาตอนต้น",472.10,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","1) เขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",492.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","1) เขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",118.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","1) เขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",.10,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","1) เขตเทศบาล","08. อุดมศึกษา สายวิชาการ",561.30,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","1) เขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",169.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","1) เขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",124.10,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","1) เขตเทศบาล","11. อื่น ๆ",9.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","1) เขตเทศบาล","12. ไม่ทราบ",6.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","2) นอกเขตเทศบาล","01. ไม่มีการศึกษา",571.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","2) นอกเขตเทศบาล","02. ต่ำกว่าประถมศึกษา",1739.60,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","2) นอกเขตเทศบาล","03. ประถมศึกษา",1092.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","2) นอกเขตเทศบาล","04. มัธยมศึกษาตอนต้น",1038.10,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","2) นอกเขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",793.00,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","2) นอกเขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",159.10,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","2) นอกเขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","2) นอกเขตเทศบาล","08. อุดมศึกษา สายวิชาการ",486.10,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","2) นอกเขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",215.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","2) นอกเขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",96.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","2) นอกเขตเทศบาล","11. อื่น ๆ",5.30,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","3) ภาคเหนือ","2) นอกเขตเทศบาล","12. ไม่ทราบ",.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","01. ไม่มีการศึกษา",49.10,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","02. ต่ำกว่าประถมศึกษา",1038.50,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","03. ประถมศึกษา",863.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","04. มัธยมศึกษาตอนต้น",799.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",749.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",107.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",.10,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","08. อุดมศึกษา สายวิชาการ",514.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",178.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",140.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","12. ไม่ทราบ",.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","01. ไม่มีการศึกษา",168.30,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","02. ต่ำกว่าประถมศึกษา",2987.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","03. ประถมศึกษา",2578.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","04. มัธยมศึกษาตอนต้น",2088.00,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",1555.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",228.60,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","08. อุดมศึกษา สายวิชาการ",483.30,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",276.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",186.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","11. อื่น ๆ",1.00,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","4) ภาคตะวันออกเฉียงเหนือ","2) นอกเขตเทศบาล","12. ไม่ทราบ",1.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","1) เขตเทศบาล","01. ไม่มีการศึกษา",100.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","1) เขตเทศบาล","02. ต่ำกว่าประถมศึกษา",350.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","1) เขตเทศบาล","03. ประถมศึกษา",442.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","1) เขตเทศบาล","04. มัธยมศึกษาตอนต้น",460.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","1) เขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",413.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","1) เขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",117.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","1) เขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",.50,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","1) เขตเทศบาล","08. อุดมศึกษา สายวิชาการ",491.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","1) เขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",142.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","1) เขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",94.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","1) เขตเทศบาล","11. อื่น ๆ",11.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","1) เขตเทศบาล","12. ไม่ทราบ",15.50,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","2) นอกเขตเทศบาล","01. ไม่มีการศึกษา",248.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","2) นอกเขตเทศบาล","02. ต่ำกว่าประถมศึกษา",849.30,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","2) นอกเขตเทศบาล","03. ประถมศึกษา",1235.50,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","2) นอกเขตเทศบาล","04. มัธยมศึกษาตอนต้น",958.30,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","2) นอกเขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",785.30,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","2) นอกเขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",152.50,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","2) นอกเขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",1.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","2) นอกเขตเทศบาล","08. อุดมศึกษา สายวิชาการ",533.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","2) นอกเขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",193.60,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","2) นอกเขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",138.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","2) นอกเขตเทศบาล","11. อื่น ๆ",7.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 3/2565","5) ภาคใต้","2) นอกเขตเทศบาล","12. ไม่ทราบ",7.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","01. ไม่มีการศึกษา",206.60,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","02. ต่ำกว่าประถมศึกษา",593.00,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","03. ประถมศึกษา",1276.10,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","04. มัธยมศึกษาตอนต้น",1270.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",1333.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",416.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",2.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","08. อุดมศึกษา สายวิชาการ",2131.10,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",413.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",147.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","11. อื่น ๆ",5.00,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","1) กรุงเทพมหานคร","1) เขตเทศบาล","12. ไม่ทราบ",66.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","1) เขตเทศบาล","01. ไม่มีการศึกษา",328.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","1) เขตเทศบาล","02. ต่ำกว่าประถมศึกษา",1095.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","1) เขตเทศบาล","03. ประถมศึกษา",1216.20,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","1) เขตเทศบาล","04. มัธยมศึกษาตอนต้น",1673.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","1) เขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",1412.00,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","1) เขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",422.00,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","1) เขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",2.50,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","1) เขตเทศบาล","08. อุดมศึกษา สายวิชาการ",1604.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","1) เขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",600.80,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","1) เขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",185.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","1) เขตเทศบาล","11. อื่น ๆ",84.40,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","1) เขตเทศบาล","12. ไม่ทราบ",106.90,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","01. ไม่มีการศึกษา",307.50,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","02. ต่ำกว่าประถมศึกษา",1686.50,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","03. ประถมศึกษา",1924.30,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","04. มัธยมศึกษาตอนต้น",1939.70,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",1461.10,พันคน,สำนักงานสถิติแห่งชาติ
2565,"ไตรมาสที่ 4/2565","2) ภาคกลาง","2) นอกเขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",480.90,พันคน,สำนักงานสถิติแห่งชาติ
